rank,student_id,score,s_score,proportion,grade
5048 = 5487,313100232,23,493,47.21,D
5048 = 5487,313100759,23,493,47.21,D
5048 = 5487,313101333,23,493,47.21,D
5048 = 5487,312700556,23,493,47.21,D
5048 = 5487,312702110,23,493,47.21,D
5048 = 5487,312700525,23,493,47.21,D
5048 = 5487,312700092,23,493,47.21,D
5048 = 5487,312700408,23,493,47.21,D
5048 = 5487,312700413,23,493,47.21,D
5048 = 5487,312700451,23,493,47.21,D
5048 = 5487,312700452,23,493,47.21,D
5048 = 5487,312700449,23,493,47.21,D
5048 = 5487,312700494,23,493,47.21,D
5048 = 5487,312701137,23,493,47.21,D
5048 = 5487,312701088,23,493,47.21,D
5048 = 5487,312701071,23,493,47.21,D
5048 = 5487,312701066,23,493,47.21,D
5048 = 5487,312701017,23,493,47.21,D
5048 = 5487,312700927,23,493,47.21,D
5048 = 5487,312700074,23,493,47.21,D
5048 = 5487,312701007,23,493,47.21,D
5048 = 5487,312700973,23,493,47.21,D
5048 = 5487,312700977,23,493,47.21,D
5048 = 5487,312700072,23,493,47.21,D
5048 = 5487,312700856,23,493,47.21,D
5048 = 5487,312700056,23,493,47.21,D
5048 = 5487,312700686,23,493,47.21,D
5048 = 5487,312700656,23,493,47.21,D
5048 = 5487,312700061,23,493,47.21,D
5048 = 5487,312701394,23,493,47.21,D
5048 = 5487,312700560,23,493,47.21,D
5048 = 5487,312700618,23,493,47.21,D
5048 = 5487,312700649,23,493,47.21,D
5048 = 5487,312701456,23,493,47.21,D
5048 = 5487,312701436,23,493,47.21,D
5048 = 5487,312700807,23,493,47.21,D
5048 = 5487,312700776,23,493,47.21,D
5048 = 5487,312700727,23,493,47.21,D
5048 = 5487,312700757,23,493,47.21,D
5048 = 5487,312700385,23,493,47.21,D
5048 = 5487,312700345,23,493,47.21,D
5048 = 5487,312700329,23,493,47.21,D
5048 = 5487,312701866,23,493,47.21,D
5048 = 5487,312701288,23,493,47.21,D
5048 = 5487,312700307,23,493,47.21,D
5048 = 5487,312700229,23,493,47.21,D
5048 = 5487,312701541,23,493,47.21,D
5048 = 5487,312701859,23,493,47.21,D
5048 = 5487,312701535,23,493,47.21,D
5048 = 5487,312701831,23,493,47.21,D
5048 = 5487,312701765,23,493,47.21,D
5048 = 5487,312701777,23,493,47.21,D
5048 = 5487,312701606,23,493,47.21,D
5048 = 5487,312701655,23,493,47.21,D
5048 = 5487,312701677,23,493,47.21,D
5048 = 5487,312701673,23,493,47.21,D
5048 = 5487,312700180,23,493,47.21,D
5048 = 5487,312700195,23,493,47.21,D
5048 = 5487,312701693,23,493,47.21,D
5048 = 5487,312701270,23,493,47.21,D
5048 = 5487,312900414,23,493,47.21,D
5048 = 5487,312901487,23,493,47.21,D
5048 = 5487,312901069,23,493,47.21,D
5048 = 5487,312901084,23,493,47.21,D
5048 = 5487,312900985,23,493,47.21,D
5048 = 5487,312900923,23,493,47.21,D
5048 = 5487,312900934,23,493,47.21,D
5048 = 5487,312900947,23,493,47.21,D
5048 = 5487,312900312,23,493,47.21,D
5048 = 5487,312900304,23,493,47.21,D
5048 = 5487,312900305,23,493,47.21,D
5048 = 5487,312900322,23,493,47.21,D
5048 = 5487,312900034,23,493,47.21,D
5048 = 5487,312900085,23,493,47.21,D
5048 = 5487,312900093,23,493,47.21,D
5048 = 5487,312900030,23,493,47.21,D
5048 = 5487,312900225,23,493,47.21,D
5048 = 5487,312900239,23,493,47.21,D
5048 = 5487,312900128,23,493,47.21,D
5048 = 5487,312900134,23,493,47.21,D
5048 = 5487,312900157,23,493,47.21,D
5048 = 5487,312900790,23,493,47.21,D
5048 = 5487,312900066,23,493,47.21,D
5048 = 5487,312900055,23,493,47.21,D
5048 = 5487,312900707,23,493,47.21,D
5048 = 5487,312900662,23,493,47.21,D
5048 = 5487,312900882,23,493,47.21,D
5048 = 5487,312901471,23,493,47.21,D
5048 = 5487,312901522,23,493,47.21,D
5048 = 5487,312901517,23,493,47.21,D
5048 = 5487,312901537,23,493,47.21,D
5048 = 5487,312901556,23,493,47.21,D
5048 = 5487,312901229,23,493,47.21,D
5048 = 5487,312901179,23,493,47.21,D
5048 = 5487,312901225,23,493,47.21,D
5048 = 5487,312901147,23,493,47.21,D
5048 = 5487,312901148,23,493,47.21,D
5048 = 5487,312901142,23,493,47.21,D
5048 = 5487,312901169,23,493,47.21,D
5048 = 5487,312901157,23,493,47.21,D
5048 = 5487,312901404,23,493,47.21,D
5048 = 5487,312900578,23,493,47.21,D
5048 = 5487,312900589,23,493,47.21,D
5048 = 5487,312901356,23,493,47.21,D
5048 = 5487,312901347,23,493,47.21,D
5048 = 5487,312901322,23,493,47.21,D
5048 = 5487,312401139,23,493,47.21,D
5048 = 5487,312401132,23,493,47.21,D
5048 = 5487,312401172,23,493,47.21,D
5048 = 5487,312402022,23,493,47.21,D
5048 = 5487,312400957,23,493,47.21,D
5048 = 5487,312400937,23,493,47.21,D
5048 = 5487,312400696,23,493,47.21,D
5048 = 5487,312402264,23,493,47.21,D
5048 = 5487,312402245,23,493,47.21,D
5048 = 5487,312402287,23,493,47.21,D
5048 = 5487,312402300,23,493,47.21,D
5048 = 5487,312402304,23,493,47.21,D
5048 = 5487,312400605,23,493,47.21,D
5048 = 5487,312400610,23,493,47.21,D
5048 = 5487,312400897,23,493,47.21,D
5048 = 5487,312400757,23,493,47.21,D
5048 = 5487,312400761,23,493,47.21,D
5048 = 5487,312400731,23,493,47.21,D
5048 = 5487,312400733,23,493,47.21,D
5048 = 5487,312401472,23,493,47.21,D
5048 = 5487,312401534,23,493,47.21,D
5048 = 5487,312401519,23,493,47.21,D
5048 = 5487,312402097,23,493,47.21,D
5048 = 5487,312402131,23,493,47.21,D
5048 = 5487,312402139,23,493,47.21,D
5048 = 5487,312400065,23,493,47.21,D
5048 = 5487,312400061,23,493,47.21,D
5048 = 5487,312400052,23,493,47.21,D
5048 = 5487,312401688,23,493,47.21,D
5048 = 5487,312401690,23,493,47.21,D
5048 = 5487,312401646,23,493,47.21,D
5048 = 5487,312401637,23,493,47.21,D
5048 = 5487,312401732,23,493,47.21,D
5048 = 5487,312401713,23,493,47.21,D
5048 = 5487,312401717,23,493,47.21,D
5048 = 5487,312401723,23,493,47.21,D
5048 = 5487,312400079,23,493,47.21,D
5048 = 5487,312400118,23,493,47.21,D
5048 = 5487,312400113,23,493,47.21,D
5048 = 5487,312400106,23,493,47.21,D
5048 = 5487,312401806,23,493,47.21,D
5048 = 5487,312401965,23,493,47.21,D
5048 = 5487,312401343,23,493,47.21,D
5048 = 5487,312400404,23,493,47.21,D
5048 = 5487,312400375,23,493,47.21,D
5048 = 5487,312401328,23,493,47.21,D
5048 = 5487,312401300,23,493,47.21,D
5048 = 5487,312401304,23,493,47.21,D
5048 = 5487,312401246,23,493,47.21,D
5048 = 5487,312401252,23,493,47.21,D
5048 = 5487,312401267,23,493,47.21,D
5048 = 5487,312400462,23,493,47.21,D
5048 = 5487,312400455,23,493,47.21,D
5048 = 5487,312400003,23,493,47.21,D
5048 = 5487,312400479,23,493,47.21,D
5048 = 5487,312401374,23,493,47.21,D
5048 = 5487,312400564,23,493,47.21,D
5048 = 5487,312400540,23,493,47.21,D
5048 = 5487,312400530,23,493,47.21,D
5048 = 5487,312400522,23,493,47.21,D
5048 = 5487,312400517,23,493,47.21,D
5048 = 5487,312400345,23,493,47.21,D
5048 = 5487,312400327,23,493,47.21,D
5048 = 5487,312400315,23,493,47.21,D
5048 = 5487,312400282,23,493,47.21,D
5048 = 5487,312400289,23,493,47.21,D
5048 = 5487,312400262,23,493,47.21,D
5048 = 5487,312400236,23,493,47.21,D
5048 = 5487,312400145,23,493,47.21,D
5048 = 5487,312400154,23,493,47.21,D
5048 = 5487,312800461,23,493,47.21,D
5048 = 5487,312802229,23,493,47.21,D
5048 = 5487,312802218,23,493,47.21,D
5048 = 5487,312802155,23,493,47.21,D
5048 = 5487,312802127,23,493,47.21,D
5048 = 5487,312802114,23,493,47.21,D
5048 = 5487,312802115,23,493,47.21,D
5048 = 5487,312801657,23,493,47.21,D
5048 = 5487,312801709,23,493,47.21,D
5048 = 5487,312800663,23,493,47.21,D
5048 = 5487,312800639,23,493,47.21,D
5048 = 5487,312801785,23,493,47.21,D
5048 = 5487,312801912,23,493,47.21,D
5048 = 5487,312801510,23,493,47.21,D
5048 = 5487,312801494,23,493,47.21,D
5048 = 5487,312801438,23,493,47.21,D
5048 = 5487,312801458,23,493,47.21,D
5048 = 5487,312801328,23,493,47.21,D
5048 = 5487,312801379,23,493,47.21,D
5048 = 5487,312801410,23,493,47.21,D
5048 = 5487,312801368,23,493,47.21,D
5048 = 5487,312801365,23,493,47.21,D
5048 = 5487,312801349,23,493,47.21,D
5048 = 5487,312801594,23,493,47.21,D
5048 = 5487,312801625,23,493,47.21,D
5048 = 5487,312801542,23,493,47.21,D
5048 = 5487,312800088,23,493,47.21,D
5048 = 5487,312800083,23,493,47.21,D
5048 = 5487,312800102,23,493,47.21,D
5048 = 5487,312801125,23,493,47.21,D
5048 = 5487,312801136,23,493,47.21,D
5048 = 5487,312802053,23,493,47.21,D
5048 = 5487,312802025,23,493,47.21,D
5048 = 5487,312802059,23,493,47.21,D
5048 = 5487,312802076,23,493,47.21,D
5048 = 5487,312801177,23,493,47.21,D
5048 = 5487,312801185,23,493,47.21,D
5048 = 5487,312801182,23,493,47.21,D
5048 = 5487,312801978,23,493,47.21,D
5048 = 5487,312801968,23,493,47.21,D
5048 = 5487,312802006,23,493,47.21,D
5048 = 5487,312801939,23,493,47.21,D
5048 = 5487,312800066,23,493,47.21,D
5048 = 5487,312801961,23,493,47.21,D
5048 = 5487,312800433,23,493,47.21,D
5048 = 5487,312800232,23,493,47.21,D
5048 = 5487,312800236,23,493,47.21,D
5048 = 5487,312800203,23,493,47.21,D
5048 = 5487,312800206,23,493,47.21,D
5048 = 5487,312800373,23,493,47.21,D
5048 = 5487,312800318,23,493,47.21,D
5048 = 5487,312801045,23,493,47.21,D
5048 = 5487,312801017,23,493,47.21,D
5048 = 5487,312800176,23,493,47.21,D
5048 = 5487,312800027,23,493,47.21,D
5048 = 5487,312800352,23,493,47.21,D
5048 = 5487,312800345,23,493,47.21,D
5048 = 5487,312800761,23,493,47.21,D
5048 = 5487,312800808,23,493,47.21,D
5048 = 5487,312802388,23,493,47.21,D
5048 = 5487,312802423,23,493,47.21,D
5048 = 5487,312802416,23,493,47.21,D
5048 = 5487,312802419,23,493,47.21,D
5048 = 5487,312800311,23,493,47.21,D
5048 = 5487,312800970,23,493,47.21,D
5048 = 5487,312800954,23,493,47.21,D
5048 = 5487,312800956,23,493,47.21,D
5048 = 5487,312800936,23,493,47.21,D
5048 = 5487,312500326,23,493,47.21,D
5048 = 5487,312500242,23,493,47.21,D
5048 = 5487,312500308,23,493,47.21,D
5048 = 5487,312500444,23,493,47.21,D
5048 = 5487,312500064,23,493,47.21,D
5048 = 5487,312500023,23,493,47.21,D
5048 = 5487,312500025,23,493,47.21,D
5048 = 5487,312500556,23,493,47.21,D
5048 = 5487,312500548,23,493,47.21,D
5048 = 5487,312500552,23,493,47.21,D
5048 = 5487,312500592,23,493,47.21,D
5048 = 5487,312500576,23,493,47.21,D
5048 = 5487,312500609,23,493,47.21,D
5048 = 5487,312500638,23,493,47.21,D
5048 = 5487,312502337,23,493,47.21,D
5048 = 5487,312502352,23,493,47.21,D
5048 = 5487,312502348,23,493,47.21,D
5048 = 5487,312502401,23,493,47.21,D
5048 = 5487,312502391,23,493,47.21,D
5048 = 5487,312502386,23,493,47.21,D
5048 = 5487,312502484,23,493,47.21,D
5048 = 5487,312502453,23,493,47.21,D
5048 = 5487,312502543,23,493,47.21,D
5048 = 5487,312502541,23,493,47.21,D
5048 = 5487,312502525,23,493,47.21,D
5048 = 5487,312502529,23,493,47.21,D
5048 = 5487,312503364,23,493,47.21,D
5048 = 5487,312503414,23,493,47.21,D
5048 = 5487,312503256,23,493,47.21,D
5048 = 5487,312503324,23,493,47.21,D
5048 = 5487,312503333,23,493,47.21,D
5048 = 5487,312503300,23,493,47.21,D
5048 = 5487,312503308,23,493,47.21,D
5048 = 5487,312502307,23,493,47.21,D
5048 = 5487,312502299,23,493,47.21,D
5048 = 5487,312503568,23,493,47.21,D
5048 = 5487,312503476,23,493,47.21,D
5048 = 5487,312501199,23,493,47.21,D
5048 = 5487,312500391,23,493,47.21,D
5048 = 5487,312501030,23,493,47.21,D
5048 = 5487,312501062,23,493,47.21,D
5048 = 5487,312500385,23,493,47.21,D
5048 = 5487,312500908,23,493,47.21,D
5048 = 5487,312500755,23,493,47.21,D
5048 = 5487,312500675,23,493,47.21,D
5048 = 5487,312503865,23,493,47.21,D
5048 = 5487,312500711,23,493,47.21,D
5048 = 5487,312503638,23,493,47.21,D
5048 = 5487,312503630,23,493,47.21,D
5048 = 5487,312503649,23,493,47.21,D
5048 = 5487,312503842,23,493,47.21,D
5048 = 5487,312502681,23,493,47.21,D
5048 = 5487,312502969,23,493,47.21,D
5048 = 5487,312502960,23,493,47.21,D
5048 = 5487,312502927,23,493,47.21,D
5048 = 5487,312503090,23,493,47.21,D
5048 = 5487,312503056,23,493,47.21,D
5048 = 5487,312503120,23,493,47.21,D
5048 = 5487,312503132,23,493,47.21,D
5048 = 5487,312501495,23,493,47.21,D
5048 = 5487,312502760,23,493,47.21,D
5048 = 5487,312502751,23,493,47.21,D
5048 = 5487,312502769,23,493,47.21,D
5048 = 5487,312502802,23,493,47.21,D
5048 = 5487,312500142,23,493,47.21,D
5048 = 5487,312501367,23,493,47.21,D
5048 = 5487,312501355,23,493,47.21,D
5048 = 5487,312501335,23,493,47.21,D
5048 = 5487,312501316,23,493,47.21,D
5048 = 5487,312501311,23,493,47.21,D
5048 = 5487,312501312,23,493,47.21,D
5048 = 5487,312501308,23,493,47.21,D
5048 = 5487,312501302,23,493,47.21,D
5048 = 5487,312501466,23,493,47.21,D
5048 = 5487,312501429,23,493,47.21,D
5048 = 5487,312501933,23,493,47.21,D
5048 = 5487,312501979,23,493,47.21,D
5048 = 5487,312500164,23,493,47.21,D
5048 = 5487,312501901,23,493,47.21,D
5048 = 5487,312501891,23,493,47.21,D
5048 = 5487,312501836,23,493,47.21,D
5048 = 5487,312501834,23,493,47.21,D
5048 = 5487,312501786,23,493,47.21,D
5048 = 5487,312501615,23,493,47.21,D
5048 = 5487,312501620,23,493,47.21,D
5048 = 5487,312501609,23,493,47.21,D
5048 = 5487,312502260,23,493,47.21,D
5048 = 5487,312502252,23,493,47.21,D
5048 = 5487,312502235,23,493,47.21,D
5048 = 5487,312502218,23,493,47.21,D
5048 = 5487,312503707,23,493,47.21,D
5048 = 5487,312503246,23,493,47.21,D
5048 = 5487,312503236,23,493,47.21,D
5048 = 5487,312502067,23,493,47.21,D
5048 = 5487,312502185,23,493,47.21,D
5048 = 5487,312502191,23,493,47.21,D
5048 = 5487,312502181,23,493,47.21,D
5048 = 5487,312502149,23,493,47.21,D
5048 = 5487,312502157,23,493,47.21,D
5488 = 5944,312502151,22,483,43.14,D
5488 = 5944,312502133,22,483,43.14,D
5488 = 5944,312502184,22,483,43.14,D
5488 = 5944,312502178,22,483,43.14,D
5488 = 5944,312502060,22,483,43.14,D
5488 = 5944,312502065,22,483,43.14,D
5488 = 5944,312502055,22,483,43.14,D
5488 = 5944,312502085,22,483,43.14,D
5488 = 5944,312502001,22,483,43.14,D
5488 = 5944,312503227,22,483,43.14,D
5488 = 5944,312503228,22,483,43.14,D
5488 = 5944,312503781,22,483,43.14,D
5488 = 5944,312503731,22,483,43.14,D
5488 = 5944,312503747,22,483,43.14,D
5488 = 5944,312502255,22,483,43.14,D
5488 = 5944,312502250,22,483,43.14,D
5488 = 5944,312501621,22,483,43.14,D
5488 = 5944,312501650,22,483,43.14,D
5488 = 5944,312501653,22,483,43.14,D
5488 = 5944,312501646,22,483,43.14,D
5488 = 5944,312501733,22,483,43.14,D
5488 = 5944,312501747,22,483,43.14,D
5488 = 5944,312501657,22,483,43.14,D
5488 = 5944,312501702,22,483,43.14,D
5488 = 5944,312501693,22,483,43.14,D
5488 = 5944,312501676,22,483,43.14,D
5488 = 5944,312501828,22,483,43.14,D
5488 = 5944,312501844,22,483,43.14,D
5488 = 5944,312501417,22,483,43.14,D
5488 = 5944,312501459,22,483,43.14,D
5488 = 5944,312501446,22,483,43.14,D
5488 = 5944,312501376,22,483,43.14,D
5488 = 5944,312501381,22,483,43.14,D
5488 = 5944,312502728,22,483,43.14,D
5488 = 5944,312502807,22,483,43.14,D
5488 = 5944,312502779,22,483,43.14,D
5488 = 5944,312501512,22,483,43.14,D
5488 = 5944,312500105,22,483,43.14,D
5488 = 5944,312503079,22,483,43.14,D
5488 = 5944,312503191,22,483,43.14,D
5488 = 5944,312503177,22,483,43.14,D
5488 = 5944,312503163,22,483,43.14,D
5488 = 5944,312502936,22,483,43.14,D
5488 = 5944,312503015,22,483,43.14,D
5488 = 5944,312502990,22,483,43.14,D
5488 = 5944,312502892,22,483,43.14,D
5488 = 5944,312502829,22,483,43.14,D
5488 = 5944,312502833,22,483,43.14,D
5488 = 5944,312503846,22,483,43.14,D
5488 = 5944,312503828,22,483,43.14,D
5488 = 5944,312503627,22,483,43.14,D
5488 = 5944,312503641,22,483,43.14,D
5488 = 5944,312503639,22,483,43.14,D
5488 = 5944,312503677,22,483,43.14,D
5488 = 5944,312500709,22,483,43.14,D
5488 = 5944,312500723,22,483,43.14,D
5488 = 5944,312500695,22,483,43.14,D
5488 = 5944,312500781,22,483,43.14,D
5488 = 5944,312500982,22,483,43.14,D
5488 = 5944,312503899,22,483,43.14,D
5488 = 5944,312501052,22,483,43.14,D
5488 = 5944,312500395,22,483,43.14,D
5488 = 5944,312500396,22,483,43.14,D
5488 = 5944,312501115,22,483,43.14,D
5488 = 5944,312501117,22,483,43.14,D
5488 = 5944,312501175,22,483,43.14,D
5488 = 5944,312501146,22,483,43.14,D
5488 = 5944,312501164,22,483,43.14,D
5488 = 5944,312503515,22,483,43.14,D
5488 = 5944,312503504,22,483,43.14,D
5488 = 5944,312503552,22,483,43.14,D
5488 = 5944,312503537,22,483,43.14,D
5488 = 5944,312502304,22,483,43.14,D
5488 = 5944,312502286,22,483,43.14,D
5488 = 5944,312503574,22,483,43.14,D
5488 = 5944,312500532,22,483,43.14,D
5488 = 5944,312500540,22,483,43.14,D
5488 = 5944,312503309,22,483,43.14,D
5488 = 5944,312503279,22,483,43.14,D
5488 = 5944,312503418,22,483,43.14,D
5488 = 5944,312503382,22,483,43.14,D
5488 = 5944,312502539,22,483,43.14,D
5488 = 5944,312502558,22,483,43.14,D
5488 = 5944,312502576,22,483,43.14,D
5488 = 5944,312502429,22,483,43.14,D
5488 = 5944,312502397,22,483,43.14,D
5488 = 5944,312502353,22,483,43.14,D
5488 = 5944,312502340,22,483,43.14,D
5488 = 5944,312502334,22,483,43.14,D
5488 = 5944,312500660,22,483,43.14,D
5488 = 5944,312500639,22,483,43.14,D
5488 = 5944,312500603,22,483,43.14,D
5488 = 5944,312500549,22,483,43.14,D
5488 = 5944,312500006,22,483,43.14,D
5488 = 5944,312501257,22,483,43.14,D
5488 = 5944,312500321,22,483,43.14,D
5488 = 5944,312500350,22,483,43.14,D
5488 = 5944,312500489,22,483,43.14,D
5488 = 5944,312800928,22,483,43.14,D
5488 = 5944,312800916,22,483,43.14,D
5488 = 5944,312800876,22,483,43.14,D
5488 = 5944,312800900,22,483,43.14,D
5488 = 5944,312800962,22,483,43.14,D
5488 = 5944,312800300,22,483,43.14,D
5488 = 5944,312800301,22,483,43.14,D
5488 = 5944,312802420,22,483,43.14,D
5488 = 5944,312802408,22,483,43.14,D
5488 = 5944,312802389,22,483,43.14,D
5488 = 5944,312802377,22,483,43.14,D
5488 = 5944,312802255,22,483,43.14,D
5488 = 5944,312800820,22,483,43.14,D
5488 = 5944,312800851,22,483,43.14,D
5488 = 5944,312800833,22,483,43.14,D
5488 = 5944,312800839,22,483,43.14,D
5488 = 5944,312800799,22,483,43.14,D
5488 = 5944,312800008,22,483,43.14,D
5488 = 5944,312800031,22,483,43.14,D
5488 = 5944,312800191,22,483,43.14,D
5488 = 5944,312801018,22,483,43.14,D
5488 = 5944,312801028,22,483,43.14,D
5488 = 5944,312801000,22,483,43.14,D
5488 = 5944,312801037,22,483,43.14,D
5488 = 5944,312800402,22,483,43.14,D
5488 = 5944,312800209,22,483,43.14,D
5488 = 5944,312800216,22,483,43.14,D
5488 = 5944,312801974,22,483,43.14,D
5488 = 5944,312801985,22,483,43.14,D
5488 = 5944,312801086,22,483,43.14,D
5488 = 5944,312801076,22,483,43.14,D
5488 = 5944,312801095,22,483,43.14,D
5488 = 5944,312801192,22,483,43.14,D
5488 = 5944,312801260,22,483,43.14,D
5488 = 5944,312802068,22,483,43.14,D
5488 = 5944,312802038,22,483,43.14,D
5488 = 5944,312800146,22,483,43.14,D
5488 = 5944,312801549,22,483,43.14,D
5488 = 5944,312801547,22,483,43.14,D
5488 = 5944,312801602,22,483,43.14,D
5488 = 5944,312801590,22,483,43.14,D
5488 = 5944,312801585,22,483,43.14,D
5488 = 5944,312801586,22,483,43.14,D
5488 = 5944,312801304,22,483,43.14,D
5488 = 5944,312801269,22,483,43.14,D
5488 = 5944,312801279,22,483,43.14,D
5488 = 5944,312801476,22,483,43.14,D
5488 = 5944,312801435,22,483,43.14,D
5488 = 5944,312801498,22,483,43.14,D
5488 = 5944,312801913,22,483,43.14,D
5488 = 5944,312801841,22,483,43.14,D
5488 = 5944,312801863,22,483,43.14,D
5488 = 5944,312801830,22,483,43.14,D
5488 = 5944,312800721,22,483,43.14,D
5488 = 5944,312800634,22,483,43.14,D
5488 = 5944,312800599,22,483,43.14,D
5488 = 5944,312800615,22,483,43.14,D
5488 = 5944,312800659,22,483,43.14,D
5488 = 5944,312800583,22,483,43.14,D
5488 = 5944,312800537,22,483,43.14,D
5488 = 5944,312800539,22,483,43.14,D
5488 = 5944,312800531,22,483,43.14,D
5488 = 5944,312800551,22,483,43.14,D
5488 = 5944,312802322,22,483,43.14,D
5488 = 5944,312801651,22,483,43.14,D
5488 = 5944,312801638,22,483,43.14,D
5488 = 5944,312802145,22,483,43.14,D
5488 = 5944,312802102,22,483,43.14,D
5488 = 5944,312802244,22,483,43.14,D
5488 = 5944,312801741,22,483,43.14,D
5488 = 5944,312801727,22,483,43.14,D
5488 = 5944,312802207,22,483,43.14,D
5488 = 5944,312800486,22,483,43.14,D
5488 = 5944,312400162,22,483,43.14,D
5488 = 5944,312400169,22,483,43.14,D
5488 = 5944,312400138,22,483,43.14,D
5488 = 5944,312400040,22,483,43.14,D
5488 = 5944,312400207,22,483,43.14,D
5488 = 5944,312400201,22,483,43.14,D
5488 = 5944,312400273,22,483,43.14,D
5488 = 5944,312400283,22,483,43.14,D
5488 = 5944,312400313,22,483,43.14,D
5488 = 5944,312400321,22,483,43.14,D
5488 = 5944,312400552,22,483,43.14,D
5488 = 5944,312400594,22,483,43.14,D
5488 = 5944,312401351,22,483,43.14,D
5488 = 5944,312401393,22,483,43.14,D
5488 = 5944,312400508,22,483,43.14,D
5488 = 5944,312400471,22,483,43.14,D
5488 = 5944,312400454,22,483,43.14,D
5488 = 5944,312401232,22,483,43.14,D
5488 = 5944,312401233,22,483,43.14,D
5488 = 5944,312401224,22,483,43.14,D
5488 = 5944,312401312,22,483,43.14,D
5488 = 5944,312402377,22,483,43.14,D
5488 = 5944,312400413,22,483,43.14,D
5488 = 5944,312401963,22,483,43.14,D
5488 = 5944,312401983,22,483,43.14,D
5488 = 5944,312401870,22,483,43.14,D
5488 = 5944,312401943,22,483,43.14,D
5488 = 5944,312401944,22,483,43.14,D
5488 = 5944,312401916,22,483,43.14,D
5488 = 5944,312401820,22,483,43.14,D
5488 = 5944,312401777,22,483,43.14,D
5488 = 5944,312400098,22,483,43.14,D
5488 = 5944,312400076,22,483,43.14,D
5488 = 5944,312401727,22,483,43.14,D
5488 = 5944,312401737,22,483,43.14,D
5488 = 5944,312401635,22,483,43.14,D
5488 = 5944,312402180,22,483,43.14,D
5488 = 5944,312402163,22,483,43.14,D
5488 = 5944,312402187,22,483,43.14,D
5488 = 5944,312401562,22,483,43.14,D
5488 = 5944,312402075,22,483,43.14,D
5488 = 5944,312402122,22,483,43.14,D
5488 = 5944,312401453,22,483,43.14,D
5488 = 5944,312400799,22,483,43.14,D
5488 = 5944,312400867,22,483,43.14,D
5488 = 5944,312400831,22,483,43.14,D
5488 = 5944,312400623,22,483,43.14,D
5488 = 5944,312400596,22,483,43.14,D
5488 = 5944,312402316,22,483,43.14,D
5488 = 5944,312401987,22,483,43.14,D
5488 = 5944,312402297,22,483,43.14,D
5488 = 5944,312400693,22,483,43.14,D
5488 = 5944,312400704,22,483,43.14,D
5488 = 5944,312400659,22,483,43.14,D
5488 = 5944,312400651,22,483,43.14,D
5488 = 5944,312400942,22,483,43.14,D
5488 = 5944,312402015,22,483,43.14,D
5488 = 5944,312401046,22,483,43.14,D
5488 = 5944,312401059,22,483,43.14,D
5488 = 5944,312401062,22,483,43.14,D
5488 = 5944,312401055,22,483,43.14,D
5488 = 5944,312401023,22,483,43.14,D
5488 = 5944,312401168,22,483,43.14,D
5488 = 5944,312402067,22,483,43.14,D
5488 = 5944,312401127,22,483,43.14,D
5488 = 5944,312901276,22,483,43.14,D
5488 = 5944,312901342,22,483,43.14,D
5488 = 5944,312901385,22,483,43.14,D
5488 = 5944,312901143,22,483,43.14,D
5488 = 5944,312900045,22,483,43.14,D
5488 = 5944,312900049,22,483,43.14,D
5488 = 5944,312901210,22,483,43.14,D
5488 = 5944,312901193,22,483,43.14,D
5488 = 5944,312901180,22,483,43.14,D
5488 = 5944,312901252,22,483,43.14,D
5488 = 5944,312901557,22,483,43.14,D
5488 = 5944,312900839,22,483,43.14,D
5488 = 5944,312901474,22,483,43.14,D
5488 = 5944,312901468,22,483,43.14,D
5488 = 5944,312901573,22,483,43.14,D
5488 = 5944,312900706,22,483,43.14,D
5488 = 5944,312900212,22,483,43.14,D
5488 = 5944,312900208,22,483,43.14,D
5488 = 5944,312900168,22,483,43.14,D
5488 = 5944,312500470,22,483,43.14,D
5488 = 5944,312900116,22,483,43.14,D
5488 = 5944,312900242,22,483,43.14,D
5488 = 5944,312900245,22,483,43.14,D
5488 = 5944,312900485,22,483,43.14,D
5488 = 5944,312900027,22,483,43.14,D
5488 = 5944,312900335,22,483,43.14,D
5488 = 5944,312900327,22,483,43.14,D
5488 = 5944,312900320,22,483,43.14,D
5488 = 5944,312900911,22,483,43.14,D
5488 = 5944,312900982,22,483,43.14,D
5488 = 5944,312901079,22,483,43.14,D
5488 = 5944,312901055,22,483,43.14,D
5488 = 5944,312901102,22,483,43.14,D
5488 = 5944,312901577,22,483,43.14,D
5488 = 5944,312901610,22,483,43.14,D
5488 = 5944,312901617,22,483,43.14,D
5488 = 5944,312901618,22,483,43.14,D
5488 = 5944,312900425,22,483,43.14,D
5488 = 5944,312900441,22,483,43.14,D
5488 = 5944,312900408,22,483,43.14,D
5488 = 5944,312701688,22,483,43.14,D
5488 = 5944,312701645,22,483,43.14,D
5488 = 5944,312701612,22,483,43.14,D
5488 = 5944,312701622,22,483,43.14,D
5488 = 5944,312701591,22,483,43.14,D
5488 = 5944,312701601,22,483,43.14,D
5488 = 5944,312701759,22,483,43.14,D
5488 = 5944,312701763,22,483,43.14,D
5488 = 5944,312701245,22,483,43.14,D
5488 = 5944,312701236,22,483,43.14,D
5488 = 5944,312701817,22,483,43.14,D
5488 = 5944,312701807,22,483,43.14,D
5488 = 5944,312701841,22,483,43.14,D
5488 = 5944,312700222,22,483,43.14,D
5488 = 5944,312700233,22,483,43.14,D
5488 = 5944,312700259,22,483,43.14,D
