rank,student_id,score,s_score,proportion,grade
4659 = 4970,312503899,38,493,47.18,D
4659 = 4970,312501127,38,493,47.18,D
4659 = 4970,312500957,38,493,47.18,D
4659 = 4970,312501047,38,493,47.18,D
4659 = 4970,312500436,38,493,47.18,D
4659 = 4970,312501259,38,493,47.18,D
4659 = 4970,312500251,38,493,47.18,D
4659 = 4970,312500346,38,493,47.18,D
4659 = 4970,312500325,38,493,47.18,D
4659 = 4970,312500473,38,493,47.18,D
4659 = 4970,312502288,38,493,47.18,D
4659 = 4970,312502308,38,493,47.18,D
4659 = 4970,312500643,38,493,47.18,D
4659 = 4970,312502355,38,493,47.18,D
4659 = 4970,312502540,38,493,47.18,D
4659 = 4970,312502480,38,493,47.18,D
4659 = 4970,312502392,38,493,47.18,D
4659 = 4970,312502397,38,493,47.18,D
4659 = 4970,312503808,38,493,47.18,D
4659 = 4970,313103293,38,493,47.18,D
4659 = 4970,312500723,38,493,47.18,D
4659 = 4970,312500725,38,493,47.18,D
4659 = 4970,312500730,38,493,47.18,D
4659 = 4970,312500751,38,493,47.18,D
4659 = 4970,312503655,38,493,47.18,D
4659 = 4970,312503659,38,493,47.18,D
4659 = 4970,312503647,38,493,47.18,D
4659 = 4970,312502614,38,493,47.18,D
4659 = 4970,312502621,38,493,47.18,D
4659 = 4970,313101060,38,493,47.18,D
4659 = 4970,313102416,38,493,47.18,D
4659 = 4970,313103231,38,493,47.18,D
4659 = 4970,313103185,38,493,47.18,D
4659 = 4970,313102568,38,493,47.18,D
4659 = 4970,313101592,38,493,47.18,D
4659 = 4970,313101486,38,493,47.18,D
4659 = 4970,313101490,38,493,47.18,D
4659 = 4970,313102941,38,493,47.18,D
4659 = 4970,310200721,38,493,47.18,D
4659 = 4970,313102066,38,493,47.18,D
4659 = 4970,313102662,38,493,47.18,D
4659 = 4970,313100403,38,493,47.18,D
4659 = 4970,313100371,38,493,47.18,D
4659 = 4970,313102114,38,493,47.18,D
4659 = 4970,313102273,38,493,47.18,D
4659 = 4970,313100542,38,493,47.18,D
4659 = 4970,313100667,38,493,47.18,D
4659 = 4970,313101894,38,493,47.18,D
4659 = 4970,313103525,38,493,47.18,D
4659 = 4970,313103591,38,493,47.18,D
4659 = 4970,313101890,38,493,47.18,D
4659 = 4970,313101796,38,493,47.18,D
4659 = 4970,313103032,38,493,47.18,D
4659 = 4970,313101229,38,493,47.18,D
4659 = 4970,313104114,38,493,47.18,D
4659 = 4970,313104058,38,493,47.18,D
4659 = 4970,313104044,38,493,47.18,D
4659 = 4970,313104583,38,493,47.18,D
4659 = 4970,313101979,38,493,47.18,D
4659 = 4970,313104337,38,493,47.18,D
4659 = 4970,313104956,38,493,47.18,D
4659 = 4970,313105031,38,493,47.18,D
4659 = 4970,313105449,38,493,47.18,D
4659 = 4970,313105289,38,493,47.18,D
4659 = 4970,313105102,38,493,47.18,D
4659 = 4970,313100075,38,493,47.18,D
4659 = 4970,313100044,38,493,47.18,D
4659 = 4970,313100168,38,493,47.18,D
4659 = 4970,313100195,38,493,47.18,D
4659 = 4970,313100708,38,493,47.18,D
4659 = 4970,313100249,38,493,47.18,D
4659 = 4970,313100803,38,493,47.18,D
4659 = 4970,313100777,38,493,47.18,D
4659 = 4970,313100852,38,493,47.18,D
4659 = 4970,312600195,38,493,47.18,D
4659 = 4970,312600045,38,493,47.18,D
4659 = 4970,312300004,38,493,47.18,D
4659 = 4970,312300013,38,493,47.18,D
4659 = 4970,312600130,38,493,47.18,D
4659 = 4970,312800399,38,493,47.18,D
4659 = 4970,312800394,38,493,47.18,D
4659 = 4970,312800241,38,493,47.18,D
4659 = 4970,312800991,38,493,47.18,D
4659 = 4970,312801027,38,493,47.18,D
4659 = 4970,312800335,38,493,47.18,D
4659 = 4970,312800151,38,493,47.18,D
4659 = 4970,312800271,38,493,47.18,D
4659 = 4970,312801628,38,493,47.18,D
4659 = 4970,312801716,38,493,47.18,D
4659 = 4970,312800116,38,493,47.18,D
4659 = 4970,312801416,38,493,47.18,D
4659 = 4970,312801978,38,493,47.18,D
4659 = 4970,312801096,38,493,47.18,D
4659 = 4970,312801101,38,493,47.18,D
4659 = 4970,312801072,38,493,47.18,D
4659 = 4970,312801188,38,493,47.18,D
4659 = 4970,312801209,38,493,47.18,D
4659 = 4970,312801205,38,493,47.18,D
4659 = 4970,312801152,38,493,47.18,D
4659 = 4970,312801168,38,493,47.18,D
4659 = 4970,312801234,38,493,47.18,D
4659 = 4970,312801290,38,493,47.18,D
4659 = 4970,312801324,38,493,47.18,D
4659 = 4970,312802336,38,493,47.18,D
4659 = 4970,312802242,38,493,47.18,D
4659 = 4970,312800560,38,493,47.18,D
4659 = 4970,312800565,38,493,47.18,D
4659 = 4970,312800647,38,493,47.18,D
4659 = 4970,312800627,38,493,47.18,D
4659 = 4970,312800623,38,493,47.18,D
4659 = 4970,312800855,38,493,47.18,D
4659 = 4970,312800978,38,493,47.18,D
4659 = 4970,312802437,38,493,47.18,D
4659 = 4970,312800965,38,493,47.18,D
4659 = 4970,312802397,38,493,47.18,D
4659 = 4970,312801890,38,493,47.18,D
4659 = 4970,312801760,38,493,47.18,D
4659 = 4970,313001034,38,493,47.18,D
4659 = 4970,313001035,38,493,47.18,D
4659 = 4970,313000211,38,493,47.18,D
4659 = 4970,313000738,38,493,47.18,D
4659 = 4970,313000765,38,493,47.18,D
4659 = 4970,313000791,38,493,47.18,D
4659 = 4970,313000796,38,493,47.18,D
4659 = 4970,313001130,38,493,47.18,D
4659 = 4970,313001141,38,493,47.18,D
4659 = 4970,313000734,38,493,47.18,D
4659 = 4970,313001192,38,493,47.18,D
4659 = 4970,313001157,38,493,47.18,D
4659 = 4970,313001270,38,493,47.18,D
4659 = 4970,313001210,38,493,47.18,D
4659 = 4970,313000620,38,493,47.18,D
4659 = 4970,313000583,38,493,47.18,D
4659 = 4970,313000536,38,493,47.18,D
4659 = 4970,313000508,38,493,47.18,D
4659 = 4970,313000901,38,493,47.18,D
4659 = 4970,313000899,38,493,47.18,D
4659 = 4970,313000916,38,493,47.18,D
4659 = 4970,313000910,38,493,47.18,D
4659 = 4970,313000981,38,493,47.18,D
4659 = 4970,313000976,38,493,47.18,D
4659 = 4970,313000400,38,493,47.18,D
4659 = 4970,313000365,38,493,47.18,D
4659 = 4970,313001292,38,493,47.18,D
4659 = 4970,313001309,38,493,47.18,D
4659 = 4970,313000051,38,493,47.18,D
4659 = 4970,313000068,38,493,47.18,D
4659 = 4970,313000466,38,493,47.18,D
4659 = 4970,313000126,38,493,47.18,D
4659 = 4970,312900717,38,493,47.18,D
4659 = 4970,312900712,38,493,47.18,D
4659 = 4970,312900741,38,493,47.18,D
4659 = 4970,312900190,38,493,47.18,D
4659 = 4970,312900825,38,493,47.18,D
4659 = 4970,312900841,38,493,47.18,D
4659 = 4970,312900874,38,493,47.18,D
4659 = 4970,312900333,38,493,47.18,D
4659 = 4970,312900351,38,493,47.18,D
4659 = 4970,312901556,38,493,47.18,D
4659 = 4970,312901446,38,493,47.18,D
4659 = 4970,312901230,38,493,47.18,D
4659 = 4970,312901255,38,493,47.18,D
4659 = 4970,312901394,38,493,47.18,D
4659 = 4970,312901350,38,493,47.18,D
4659 = 4970,312503025,38,493,47.18,D
4659 = 4970,312900602,38,493,47.18,D
4659 = 4970,312900132,38,493,47.18,D
4659 = 4970,312900081,38,493,47.18,D
4659 = 4970,312900013,38,493,47.18,D
4659 = 4970,312900529,38,493,47.18,D
4659 = 4970,312900954,38,493,47.18,D
4659 = 4970,312901677,38,493,47.18,D
4659 = 4970,312900231,38,493,47.18,D
4659 = 4970,312901610,38,493,47.18,D
4659 = 4970,312900384,38,493,47.18,D
4971 = 5280,312900399,37,486,44.36,D
4971 = 5280,312900375,37,486,44.36,D
4971 = 5280,312900227,37,486,44.36,D
4971 = 5280,312900486,37,486,44.36,D
4971 = 5280,312900946,37,486,44.36,D
4971 = 5280,312900971,37,486,44.36,D
4971 = 5280,312901064,37,486,44.36,D
4971 = 5280,312901576,37,486,44.36,D
4971 = 5280,312900528,37,486,44.36,D
4971 = 5280,312900001,37,486,44.36,D
4971 = 5280,312900110,37,486,44.36,D
4971 = 5280,312500466,37,486,44.36,D
4971 = 5280,312900609,37,486,44.36,D
4971 = 5280,312900595,37,486,44.36,D
4971 = 5280,312901254,37,486,44.36,D
4971 = 5280,312901207,37,486,44.36,D
4971 = 5280,312901429,37,486,44.36,D
4971 = 5280,312900343,37,486,44.36,D
4971 = 5280,312900357,37,486,44.36,D
4971 = 5280,312900278,37,486,44.36,D
4971 = 5280,312901543,37,486,44.36,D
4971 = 5280,312900838,37,486,44.36,D
4971 = 5280,312900851,37,486,44.36,D
4971 = 5280,312900787,37,486,44.36,D
4971 = 5280,312900700,37,486,44.36,D
4971 = 5280,313000135,37,486,44.36,D
4971 = 5280,313001353,37,486,44.36,D
4971 = 5280,313000121,37,486,44.36,D
4971 = 5280,313000094,37,486,44.36,D
4971 = 5280,313000063,37,486,44.36,D
4971 = 5280,313000297,37,486,44.36,D
4971 = 5280,313001092,37,486,44.36,D
4971 = 5280,313000407,37,486,44.36,D
4971 = 5280,313000967,37,486,44.36,D
4971 = 5280,313000897,37,486,44.36,D
4971 = 5280,313000894,37,486,44.36,D
4971 = 5280,313000514,37,486,44.36,D
4971 = 5280,313000024,37,486,44.36,D
4971 = 5280,313000575,37,486,44.36,D
4971 = 5280,313000606,37,486,44.36,D
4971 = 5280,313000599,37,486,44.36,D
4971 = 5280,313000112,37,486,44.36,D
4971 = 5280,313000717,37,486,44.36,D
4971 = 5280,313000702,37,486,44.36,D
4971 = 5280,313001249,37,486,44.36,D
4971 = 5280,313001169,37,486,44.36,D
4971 = 5280,313000836,37,486,44.36,D
4971 = 5280,313000761,37,486,44.36,D
4971 = 5280,313000236,37,486,44.36,D
4971 = 5280,312801849,37,486,44.36,D
4971 = 5280,312800761,37,486,44.36,D
4971 = 5280,312802386,37,486,44.36,D
4971 = 5280,312802261,37,486,44.36,D
4971 = 5280,312800951,37,486,44.36,D
4971 = 5280,312800896,37,486,44.36,D
4971 = 5280,312800778,37,486,44.36,D
4971 = 5280,312800624,37,486,44.36,D
4971 = 5280,312800646,37,486,44.36,D
4971 = 5280,312800722,37,486,44.36,D
4971 = 5280,312800610,37,486,44.36,D
4971 = 5280,312800614,37,486,44.36,D
4971 = 5280,312800512,37,486,44.36,D
4971 = 5280,312800529,37,486,44.36,D
4971 = 5280,312802247,37,486,44.36,D
4971 = 5280,312802237,37,486,44.36,D
4971 = 5280,312802117,37,486,44.36,D
4971 = 5280,312802136,37,486,44.36,D
4971 = 5280,312802159,37,486,44.36,D
4971 = 5280,312802189,37,486,44.36,D
4971 = 5280,312801279,37,486,44.36,D
4971 = 5280,312801246,37,486,44.36,D
4971 = 5280,312801222,37,486,44.36,D
4971 = 5280,312801129,37,486,44.36,D
4971 = 5280,312801134,37,486,44.36,D
4971 = 5280,312801088,37,486,44.36,D
4971 = 5280,312801928,37,486,44.36,D
4971 = 5280,312801967,37,486,44.36,D
4971 = 5280,312802050,37,486,44.36,D
4971 = 5280,312802040,37,486,44.36,D
4971 = 5280,312801435,37,486,44.36,D
4971 = 5280,312801451,37,486,44.36,D
4971 = 5280,312801400,37,486,44.36,D
4971 = 5280,312801371,37,486,44.36,D
4971 = 5280,312800086,37,486,44.36,D
4971 = 5280,312801679,37,486,44.36,D
4971 = 5280,312801669,37,486,44.36,D
4971 = 5280,312801671,37,486,44.36,D
4971 = 5280,312800257,37,486,44.36,D
4971 = 5280,312800152,37,486,44.36,D
4971 = 5280,312800153,37,486,44.36,D
4971 = 5280,312801042,37,486,44.36,D
4971 = 5280,312801004,37,486,44.36,D
4971 = 5280,312800370,37,486,44.36,D
4971 = 5280,312800221,37,486,44.36,D
4971 = 5280,312800202,37,486,44.36,D
4971 = 5280,312800023,37,486,44.36,D
4971 = 5280,312800034,37,486,44.36,D
4971 = 5280,312600151,37,486,44.36,D
4971 = 5280,312600174,37,486,44.36,D
4971 = 5280,312600013,37,486,44.36,D
4971 = 5280,312600205,37,486,44.36,D
4971 = 5280,313100785,37,486,44.36,D
4971 = 5280,313100214,37,486,44.36,D
4971 = 5280,313105155,37,486,44.36,D
4971 = 5280,313105350,37,486,44.36,D
4971 = 5280,313105360,37,486,44.36,D
4971 = 5280,313105341,37,486,44.36,D
4971 = 5280,313105010,37,486,44.36,D
4971 = 5280,313101349,37,486,44.36,D
4971 = 5280,313101362,37,486,44.36,D
4971 = 5280,313100957,37,486,44.36,D
4971 = 5280,313104359,37,486,44.36,D
4971 = 5280,313101250,37,486,44.36,D
4971 = 5280,313104446,37,486,44.36,D
4971 = 5280,313104646,37,486,44.36,D
4971 = 5280,313104491,37,486,44.36,D
4971 = 5280,313104555,37,486,44.36,D
4971 = 5280,313104101,37,486,44.36,D
4971 = 5280,313104129,37,486,44.36,D
4971 = 5280,313104148,37,486,44.36,D
4971 = 5280,313104282,37,486,44.36,D
4971 = 5280,313101930,37,486,44.36,D
4971 = 5280,313101133,37,486,44.36,D
4971 = 5280,313101215,37,486,44.36,D
4971 = 5280,313101209,37,486,44.36,D
4971 = 5280,313103069,37,486,44.36,D
4971 = 5280,313103303,37,486,44.36,D
4971 = 5280,313101732,37,486,44.36,D
4971 = 5280,313103581,37,486,44.36,D
4971 = 5280,313103400,37,486,44.36,D
4971 = 5280,313103726,37,486,44.36,D
4971 = 5280,313103934,37,486,44.36,D
4971 = 5280,313102338,37,486,44.36,D
4971 = 5280,313102117,37,486,44.36,D
4971 = 5280,313100330,37,486,44.36,D
4971 = 5280,313102926,37,486,44.36,D
4971 = 5280,313102809,37,486,44.36,D
4971 = 5280,313101401,37,486,44.36,D
4971 = 5280,313101524,37,486,44.36,D
4971 = 5280,313101556,37,486,44.36,D
4971 = 5280,313103173,37,486,44.36,D
4971 = 5280,313103155,37,486,44.36,D
4971 = 5280,313103137,37,486,44.36,D
4971 = 5280,313102382,37,486,44.36,D
4971 = 5280,313102443,37,486,44.36,D
4971 = 5280,312502618,37,486,44.36,D
4971 = 5280,312502632,37,486,44.36,D
4971 = 5280,312502641,37,486,44.36,D
4971 = 5280,312502647,37,486,44.36,D
4971 = 5280,312502658,37,486,44.36,D
4971 = 5280,312503645,37,486,44.36,D
4971 = 5280,312503633,37,486,44.36,D
4971 = 5280,312503625,37,486,44.36,D
4971 = 5280,312500754,37,486,44.36,D
4971 = 5280,312500703,37,486,44.36,D
4971 = 5280,312500686,37,486,44.36,D
4971 = 5280,312500673,37,486,44.36,D
4971 = 5280,312502408,37,486,44.36,D
4971 = 5280,312502450,37,486,44.36,D
4971 = 5280,312502505,37,486,44.36,D
4971 = 5280,312502526,37,486,44.36,D
4971 = 5280,312502286,37,486,44.36,D
4971 = 5280,312503557,37,486,44.36,D
4971 = 5280,312800472,37,486,44.36,D
4971 = 5280,312500477,37,486,44.36,D
4971 = 5280,312500480,37,486,44.36,D
4971 = 5280,312500347,37,486,44.36,D
4971 = 5280,312500288,37,486,44.36,D
4971 = 5280,312501269,37,486,44.36,D
4971 = 5280,312501236,37,486,44.36,D
4971 = 5280,312501223,37,486,44.36,D
4971 = 5280,312501230,37,486,44.36,D
4971 = 5280,312500438,37,486,44.36,D
4971 = 5280,312500456,37,486,44.36,D
4971 = 5280,312501046,37,486,44.36,D
4971 = 5280,312501059,37,486,44.36,D
4971 = 5280,312501031,37,486,44.36,D
4971 = 5280,312501036,37,486,44.36,D
4971 = 5280,312501021,37,486,44.36,D
4971 = 5280,312501011,37,486,44.36,D
4971 = 5280,312500867,37,486,44.36,D
4971 = 5280,312500843,37,486,44.36,D
4971 = 5280,312501148,37,486,44.36,D
4971 = 5280,312501142,37,486,44.36,D
4971 = 5280,312500416,37,486,44.36,D
4971 = 5280,312503168,37,486,44.36,D
4971 = 5280,312503053,37,486,44.36,D
4971 = 5280,312503066,37,486,44.36,D
4971 = 5280,312502941,37,486,44.36,D
4971 = 5280,312501571,37,486,44.36,D
4971 = 5280,312503186,37,486,44.36,D
4971 = 5280,312501768,37,486,44.36,D
4971 = 5280,312501701,37,486,44.36,D
4971 = 5280,312501651,37,486,44.36,D
4971 = 5280,312502844,37,486,44.36,D
4971 = 5280,312502734,37,486,44.36,D
4971 = 5280,312502772,37,486,44.36,D
4971 = 5280,312501441,37,486,44.36,D
4971 = 5280,312501411,37,486,44.36,D
4971 = 5280,312501428,37,486,44.36,D
4971 = 5280,312501429,37,486,44.36,D
4971 = 5280,312501390,37,486,44.36,D
4971 = 5280,312502191,37,486,44.36,D
4971 = 5280,312503760,37,486,44.36,D
4971 = 5280,312503511,37,486,44.36,D
4971 = 5280,312503481,37,486,44.36,D
4971 = 5280,312503314,37,486,44.36,D
4971 = 5280,312503377,37,486,44.36,D
4971 = 5280,312501998,37,486,44.36,D
4971 = 5280,312502003,37,486,44.36,D
4971 = 5280,312502145,37,486,44.36,D
4971 = 5280,312502157,37,486,44.36,D
4971 = 5280,312501792,37,486,44.36,D
4971 = 5280,312501858,37,486,44.36,D
4971 = 5280,312501866,37,486,44.36,D
4971 = 5280,312500365,37,486,44.36,D
4971 = 5280,312702055,37,486,44.36,D
4971 = 5280,312702079,37,486,44.36,D
4971 = 5280,312700511,37,486,44.36,D
4971 = 5280,312700508,37,486,44.36,D
4971 = 5280,312700474,37,486,44.36,D
4971 = 5280,312700439,37,486,44.36,D
4971 = 5280,312700426,37,486,44.36,D
4971 = 5280,312700542,37,486,44.36,D
4971 = 5280,312700531,37,486,44.36,D
4971 = 5280,312700139,37,486,44.36,D
4971 = 5280,312700138,37,486,44.36,D
4971 = 5280,312700521,37,486,44.36,D
4971 = 5280,312701365,37,486,44.36,D
4971 = 5280,312701380,37,486,44.36,D
4971 = 5280,312700377,37,486,44.36,D
4971 = 5280,312700372,37,486,44.36,D
4971 = 5280,312700347,37,486,44.36,D
4971 = 5280,312701925,37,486,44.36,D
4971 = 5280,312701917,37,486,44.36,D
4971 = 5280,312701521,37,486,44.36,D
4971 = 5280,312701585,37,486,44.36,D
4971 = 5280,312701634,37,486,44.36,D
4971 = 5280,312701667,37,486,44.36,D
4971 = 5280,312700254,37,486,44.36,D
4971 = 5280,312701062,37,486,44.36,D
4971 = 5280,312701094,37,486,44.36,D
4971 = 5280,312701124,37,486,44.36,D
4971 = 5280,312701228,37,486,44.36,D
4971 = 5280,312701759,37,486,44.36,D
4971 = 5280,312700944,37,486,44.36,D
4971 = 5280,312700075,37,486,44.36,D
4971 = 5280,312700908,37,486,44.36,D
4971 = 5280,312700883,37,486,44.36,D
4971 = 5280,312700871,37,486,44.36,D
4971 = 5280,312700642,37,486,44.36,D
4971 = 5280,312700657,37,486,44.36,D
4971 = 5280,312700673,37,486,44.36,D
4971 = 5280,312701383,37,486,44.36,D
4971 = 5280,312700745,37,486,44.36,D
4971 = 5280,312700780,37,486,44.36,D
4971 = 5280,312700808,37,486,44.36,D
4971 = 5280,312701496,37,486,44.36,D
4971 = 5280,312400787,37,486,44.36,D
4971 = 5280,312400847,37,486,44.36,D
4971 = 5280,312400827,37,486,44.36,D
4971 = 5280,312400810,37,486,44.36,D
4971 = 5280,312400910,37,486,44.36,D
4971 = 5280,312401022,37,486,44.36,D
4971 = 5280,312402042,37,486,44.36,D
4971 = 5280,312401108,37,486,44.36,D
4971 = 5280,312401084,37,486,44.36,D
4971 = 5280,312402359,37,486,44.36,D
4971 = 5280,312401230,37,486,44.36,D
4971 = 5280,312401215,37,486,44.36,D
4971 = 5280,312401205,37,486,44.36,D
4971 = 5280,312401178,37,486,44.36,D
4971 = 5280,312400388,37,486,44.36,D
4971 = 5280,312401275,37,486,44.36,D
4971 = 5280,312401255,37,486,44.36,D
4971 = 5280,312401305,37,486,44.36,D
4971 = 5280,312401402,37,486,44.36,D
4971 = 5280,312401360,37,486,44.36,D
4971 = 5280,312401358,37,486,44.36,D
4971 = 5280,312401999,37,486,44.36,D
4971 = 5280,312400612,37,486,44.36,D
4971 = 5280,312400680,37,486,44.36,D
4971 = 5280,312400672,37,486,44.36,D
4971 = 5280,312400694,37,486,44.36,D
4971 = 5280,312402253,37,486,44.36,D
4971 = 5280,312402318,37,486,44.36,D
4971 = 5280,312400603,37,486,44.36,D
4971 = 5280,312401947,37,486,44.36,D
4971 = 5280,312401906,37,486,44.36,D
4971 = 5280,312401873,37,486,44.36,D
4971 = 5280,312401787,37,486,44.36,D
4971 = 5280,312402191,37,486,44.36,D
4971 = 5280,312401703,37,486,44.36,D
4971 = 5280,312402093,37,486,44.36,D
4971 = 5280,312402134,37,486,44.36,D
4971 = 5280,312402146,37,486,44.36,D
4971 = 5280,312401480,37,486,44.36,D
4971 = 5280,312401448,37,486,44.36,D
4971 = 5280,312400586,37,486,44.36,D
4971 = 5280,312400561,37,486,44.36,D
4971 = 5280,312400301,37,486,44.36,D
4971 = 5280,312400337,37,486,44.36,D
4971 = 5280,312400324,37,486,44.36,D
4971 = 5280,312400263,37,486,44.36,D
4971 = 5280,312400233,37,486,44.36,D
4971 = 5280,312400007,37,486,44.36,D
4971 = 5280,312400453,37,486,44.36,D
4971 = 5280,312400463,37,486,44.36,D
4971 = 5280,312400192,37,486,44.36,D
4971 = 5280,312400159,37,486,44.36,D
5281 = 5592,312400151,36,478,41.42,D
5281 = 5592,312400043,36,478,41.42,D
5281 = 5592,312400205,36,478,41.42,D
5281 = 5592,312400171,36,478,41.42,D
5281 = 5592,312400021,36,478,41.42,D
5281 = 5592,312400239,36,478,41.42,D
5281 = 5592,312400577,36,478,41.42,D
5281 = 5592,312401459,36,478,41.42,D
5281 = 5592,312401519,36,478,41.42,D
5281 = 5592,312402123,36,478,41.42,D
5281 = 5592,312402092,36,478,41.42,D
5281 = 5592,312402076,36,478,41.42,D
5281 = 5592,312401675,36,478,41.42,D
5281 = 5592,312401584,36,478,41.42,D
5281 = 5592,312401603,36,478,41.42,D
5281 = 5592,312401782,36,478,41.42,D
5281 = 5592,312401798,36,478,41.42,D
5281 = 5592,312401879,36,478,41.42,D
5281 = 5592,312401942,36,478,41.42,D
5281 = 5592,312400414,36,478,41.42,D
5281 = 5592,312401384,36,478,41.42,D
5281 = 5592,312401313,36,478,41.42,D
5281 = 5592,312401288,36,478,41.42,D
5281 = 5592,312401289,36,478,41.42,D
5281 = 5592,312401155,36,478,41.42,D
5281 = 5592,312401070,36,478,41.42,D
5281 = 5592,312401031,36,478,41.42,D
5281 = 5592,312401003,36,478,41.42,D
5281 = 5592,312401005,36,478,41.42,D
5281 = 5592,312400912,36,478,41.42,D
5281 = 5592,312400755,36,478,41.42,D
5281 = 5592,312400743,36,478,41.42,D
5281 = 5592,312400740,36,478,41.42,D
5281 = 5592,312700708,36,478,41.42,D
5281 = 5592,312700700,36,478,41.42,D
5281 = 5592,312700716,36,478,41.42,D
5281 = 5592,312701428,36,478,41.42,D
5281 = 5592,312701412,36,478,41.42,D
5281 = 5592,312700626,36,478,41.42,D
5281 = 5592,312700611,36,478,41.42,D
5281 = 5592,312700562,36,478,41.42,D
5281 = 5592,312700865,36,478,41.42,D
5281 = 5592,312700884,36,478,41.42,D
5281 = 5592,312700880,36,478,41.42,D
5281 = 5592,312700068,36,478,41.42,D
5281 = 5592,312701176,36,478,41.42,D
5281 = 5592,312700280,36,478,41.42,D
5281 = 5592,312700286,36,478,41.42,D
5281 = 5592,312700205,36,478,41.42,D
5281 = 5592,312700209,36,478,41.42,D
5281 = 5592,312701510,36,478,41.42,D
5281 = 5592,312701550,36,478,41.42,D
5281 = 5592,312701771,36,478,41.42,D
5281 = 5592,312701765,36,478,41.42,D
5281 = 5592,312701778,36,478,41.42,D
5281 = 5592,312701936,36,478,41.42,D
5281 = 5592,312701901,36,478,41.42,D
5281 = 5592,312701905,36,478,41.42,D
5281 = 5592,312700338,36,478,41.42,D
5281 = 5592,312700354,36,478,41.42,D
5281 = 5592,312701356,36,478,41.42,D
5281 = 5592,312701714,36,478,41.42,D
5281 = 5592,312700293,36,478,41.42,D
5281 = 5592,312700523,36,478,41.42,D
5281 = 5592,312700124,36,478,41.42,D
5281 = 5592,312702101,36,478,41.42,D
5281 = 5592,312700001,36,478,41.42,D
5281 = 5592,312700026,36,478,41.42,D
5281 = 5592,312700446,36,478,41.42,D
5281 = 5592,312700396,36,478,41.42,D
5281 = 5592,312700475,36,478,41.42,D
5281 = 5592,312700514,36,478,41.42,D
5281 = 5592,312700499,36,478,41.42,D
5281 = 5592,312702044,36,478,41.42,D
5281 = 5592,312500369,36,478,41.42,D
5281 = 5592,312501855,36,478,41.42,D
5281 = 5592,312501802,36,478,41.42,D
5281 = 5592,312502158,36,478,41.42,D
5281 = 5592,312501989,36,478,41.42,D
5281 = 5592,312501984,36,478,41.42,D
5281 = 5592,312503334,36,478,41.42,D
5281 = 5592,312503362,36,478,41.42,D
5281 = 5592,312503363,36,478,41.42,D
5281 = 5592,312503492,36,478,41.42,D
5281 = 5592,312503433,36,478,41.42,D
5281 = 5592,312503508,36,478,41.42,D
5281 = 5592,312503207,36,478,41.42,D
5281 = 5592,312503722,36,478,41.42,D
5281 = 5592,312503718,36,478,41.42,D
5281 = 5592,312503270,36,478,41.42,D
5281 = 5592,312502220,36,478,41.42,D
5281 = 5592,312502242,36,478,41.42,D
5281 = 5592,312503685,36,478,41.42,D
5281 = 5592,312501357,36,478,41.42,D
5281 = 5592,312501497,36,478,41.42,D
5281 = 5592,312501489,36,478,41.42,D
5281 = 5592,312501647,36,478,41.42,D
5281 = 5592,312501695,36,478,41.42,D
5281 = 5592,312501725,36,478,41.42,D
5281 = 5592,312501614,36,478,41.42,D
5281 = 5592,312501620,36,478,41.42,D
5281 = 5592,312503096,36,478,41.42,D
5281 = 5592,312503037,36,478,41.42,D
5281 = 5592,312501118,36,478,41.42,D
5281 = 5592,312501179,36,478,41.42,D
5281 = 5592,312500856,36,478,41.42,D
5281 = 5592,312500915,36,478,41.42,D
5281 = 5592,312500906,36,478,41.42,D
5281 = 5592,312501025,36,478,41.42,D
5281 = 5592,312501013,36,478,41.42,D
5281 = 5592,312500993,36,478,41.42,D
5281 = 5592,312501289,36,478,41.42,D
5281 = 5592,312500051,36,478,41.42,D
5281 = 5592,312500335,36,478,41.42,D
5281 = 5592,312500322,36,478,41.42,D
5281 = 5592,312500523,36,478,41.42,D
5281 = 5592,312503562,36,478,41.42,D
5281 = 5592,312502320,36,478,41.42,D
5281 = 5592,312502337,36,478,41.42,D
5281 = 5592,312500662,36,478,41.42,D
5281 = 5592,312500595,36,478,41.42,D
5281 = 5592,312500620,36,478,41.42,D
5281 = 5592,312502528,36,478,41.42,D
5281 = 5592,312502543,36,478,41.42,D
5281 = 5592,312502547,36,478,41.42,D
5281 = 5592,312502462,36,478,41.42,D
5281 = 5592,312502448,36,478,41.42,D
5281 = 5592,312502436,36,478,41.42,D
5281 = 5592,312502386,36,478,41.42,D
5281 = 5592,312500692,36,478,41.42,D
5281 = 5592,312503814,36,478,41.42,D
5281 = 5592,312503847,36,478,41.42,D
5281 = 5592,312500771,36,478,41.42,D
5281 = 5592,312500772,36,478,41.42,D
5281 = 5592,312500779,36,478,41.42,D
5281 = 5592,312500797,36,478,41.42,D
5281 = 5592,312500787,36,478,41.42,D
5281 = 5592,312502631,36,478,41.42,D
5281 = 5592,312502615,36,478,41.42,D
5281 = 5592,312502576,36,478,41.42,D
5281 = 5592,313102439,36,478,41.42,D
5281 = 5592,313102510,36,478,41.42,D
5281 = 5592,313103167,36,478,41.42,D
5281 = 5592,313103182,36,478,41.42,D
5281 = 5592,313103229,36,478,41.42,D
5281 = 5592,313103192,36,478,41.42,D
5281 = 5592,313102735,36,478,41.42,D
5281 = 5592,313102798,36,478,41.42,D
5281 = 5592,313102775,36,478,41.42,D
5281 = 5592,313101546,36,478,41.42,D
