rank,student_id,score,s_score,proportion,grade
5293 = 5533,312800342,32,519,57.4,C-
5293 = 5533,312802442,32,519,57.4,C-
5293 = 5533,312802450,32,519,57.4,C-
5293 = 5533,312801011,32,519,57.4,C-
5293 = 5533,312800874,32,519,57.4,C-
5293 = 5533,312800771,32,519,57.4,C-
5293 = 5533,312800803,32,519,57.4,C-
5293 = 5533,312800815,32,519,57.4,C-
5293 = 5533,312801874,32,519,57.4,C-
5293 = 5533,312800591,32,519,57.4,C-
5293 = 5533,312800556,32,519,57.4,C-
5293 = 5533,312800616,32,519,57.4,C-
5293 = 5533,312802202,32,519,57.4,C-
5293 = 5533,312802108,32,519,57.4,C-
5293 = 5533,312801675,32,519,57.4,C-
5293 = 5533,312801681,32,519,57.4,C-
5293 = 5533,312801588,32,519,57.4,C-
5293 = 5533,312801580,32,519,57.4,C-
5293 = 5533,312801074,32,519,57.4,C-
5293 = 5533,312801062,32,519,57.4,C-
5293 = 5533,312800050,32,519,57.4,C-
5293 = 5533,312800068,32,519,57.4,C-
5293 = 5533,312801988,32,519,57.4,C-
5293 = 5533,312801171,32,519,57.4,C-
5293 = 5533,312801175,32,519,57.4,C-
5293 = 5533,312801148,32,519,57.4,C-
5293 = 5533,312802042,32,519,57.4,C-
5293 = 5533,312801317,32,519,57.4,C-
5293 = 5533,312801212,32,519,57.4,C-
5293 = 5533,312801493,32,519,57.4,C-
5293 = 5533,312801542,32,519,57.4,C-
5293 = 5533,312800267,32,519,57.4,C-
5293 = 5533,312800121,32,519,57.4,C-
5293 = 5533,312700098,32,519,57.4,C-
5293 = 5533,312700407,32,519,57.4,C-
5293 = 5533,312700514,32,519,57.4,C-
5293 = 5533,312700023,32,519,57.4,C-
5293 = 5533,312700093,32,519,57.4,C-
5293 = 5533,312701430,32,519,57.4,C-
5293 = 5533,312701436,32,519,57.4,C-
5293 = 5533,312701462,32,519,57.4,C-
5293 = 5533,312701477,32,519,57.4,C-
5293 = 5533,312700715,32,519,57.4,C-
5293 = 5533,312700790,32,519,57.4,C-
5293 = 5533,312700762,32,519,57.4,C-
5293 = 5533,312700739,32,519,57.4,C-
5293 = 5533,312700048,32,519,57.4,C-
5293 = 5533,312700651,32,519,57.4,C-
5293 = 5533,312700667,32,519,57.4,C-
5293 = 5533,312700055,32,519,57.4,C-
5293 = 5533,312700576,32,519,57.4,C-
5293 = 5533,312700563,32,519,57.4,C-
5293 = 5533,312700904,32,519,57.4,C-
5293 = 5533,312700856,32,519,57.4,C-
5293 = 5533,312700832,32,519,57.4,C-
5293 = 5533,312700852,32,519,57.4,C-
5293 = 5533,312701099,32,519,57.4,C-
5293 = 5533,312700259,32,519,57.4,C-
5293 = 5533,312701310,32,519,57.4,C-
5293 = 5533,312701288,32,519,57.4,C-
5293 = 5533,312701334,32,519,57.4,C-
5293 = 5533,312701754,32,519,57.4,C-
5293 = 5533,312701551,32,519,57.4,C-
5293 = 5533,312701163,32,519,57.4,C-
5293 = 5533,312701220,32,519,57.4,C-
5293 = 5533,312701770,32,519,57.4,C-
5293 = 5533,312701836,32,519,57.4,C-
5534 = 5759,312701113,31,513,55.19,C-
5534 = 5759,312701670,31,513,55.19,C-
5534 = 5759,312701627,31,513,55.19,C-
5534 = 5759,312700171,31,513,55.19,C-
5534 = 5759,312701376,31,513,55.19,C-
5534 = 5759,312701899,31,513,55.19,C-
5534 = 5759,312701955,31,513,55.19,C-
5534 = 5759,312701366,31,513,55.19,C-
5534 = 5759,312700262,31,513,55.19,C-
5534 = 5759,312700227,31,513,55.19,C-
5534 = 5759,312700306,31,513,55.19,C-
5534 = 5759,312700300,31,513,55.19,C-
5534 = 5759,312701059,31,513,55.19,C-
5534 = 5759,312701055,31,513,55.19,C-
5534 = 5759,312700789,31,513,55.19,C-
5534 = 5759,312700573,31,513,55.19,C-
5534 = 5759,312701383,31,513,55.19,C-
5534 = 5759,312701434,31,513,55.19,C-
5534 = 5759,312702044,31,513,55.19,C-
5534 = 5759,312702033,31,513,55.19,C-
5534 = 5759,312700414,31,513,55.19,C-
5534 = 5759,312700159,31,513,55.19,C-
5534 = 5759,312801454,31,513,55.19,C-
5534 = 5759,312801520,31,513,55.19,C-
5534 = 5759,312801318,31,513,55.19,C-
5534 = 5759,312801321,31,513,55.19,C-
5534 = 5759,312801376,31,513,55.19,C-
5534 = 5759,312801370,31,513,55.19,C-
5534 = 5759,312802041,31,513,55.19,C-
5534 = 5759,312802013,31,513,55.19,C-
5534 = 5759,312801132,31,513,55.19,C-
5534 = 5759,312801178,31,513,55.19,C-
5534 = 5759,312801197,31,513,55.19,C-
5534 = 5759,312801061,31,513,55.19,C-
5534 = 5759,312801700,31,513,55.19,C-
5534 = 5759,312800625,31,513,55.19,C-
5534 = 5759,312801785,31,513,55.19,C-
5534 = 5759,312801780,31,513,55.19,C-
5534 = 5759,312800711,31,513,55.19,C-
5534 = 5759,312800581,31,513,55.19,C-
5534 = 5759,312801736,31,513,55.19,C-
5534 = 5759,312800492,31,513,55.19,C-
5534 = 5759,312801870,31,513,55.19,C-
5534 = 5759,312801884,31,513,55.19,C-
5534 = 5759,312802392,31,513,55.19,C-
5534 = 5759,312800795,31,513,55.19,C-
5534 = 5759,312800280,31,513,55.19,C-
5534 = 5759,312800300,31,513,55.19,C-
5534 = 5759,312800953,31,513,55.19,C-
5534 = 5759,312800954,31,513,55.19,C-
5534 = 5759,312800921,31,513,55.19,C-
5534 = 5759,312800236,31,513,55.19,C-
5534 = 5759,312800374,31,513,55.19,C-
5534 = 5759,312900606,31,513,55.19,C-
5534 = 5759,312900583,31,513,55.19,C-
5534 = 5759,312901294,31,513,55.19,C-
5534 = 5759,312900551,31,513,55.19,C-
5534 = 5759,312901148,31,513,55.19,C-
5534 = 5759,312901173,31,513,55.19,C-
5534 = 5759,312901185,31,513,55.19,C-
5534 = 5759,312901200,31,513,55.19,C-
5534 = 5759,312901252,31,513,55.19,C-
5534 = 5759,312901457,31,513,55.19,C-
5534 = 5759,312901463,31,513,55.19,C-
5534 = 5759,312900617,31,513,55.19,C-
5534 = 5759,312900693,31,513,55.19,C-
5534 = 5759,312900404,31,513,55.19,C-
5534 = 5759,312900482,31,513,55.19,C-
5534 = 5759,312900031,31,513,55.19,C-
5534 = 5759,312500469,31,513,55.19,C-
5534 = 5759,312900339,31,513,55.19,C-
5534 = 5759,312900340,31,513,55.19,C-
5534 = 5759,312900969,31,513,55.19,C-
5534 = 5759,312901007,31,513,55.19,C-
5534 = 5759,312901009,31,513,55.19,C-
5534 = 5759,312901104,31,513,55.19,C-
5534 = 5759,312901619,31,513,55.19,C-
5534 = 5759,312900373,31,513,55.19,C-
5534 = 5759,312901625,31,513,55.19,C-
5534 = 5759,312600078,31,513,55.19,C-
5534 = 5759,312600043,31,513,55.19,C-
5534 = 5759,312600157,31,513,55.19,C-
5534 = 5759,312300006,31,513,55.19,C-
5534 = 5759,312600118,31,513,55.19,C-
5534 = 5759,312600211,31,513,55.19,C-
5534 = 5759,312600175,31,513,55.19,C-
5534 = 5759,313000152,31,513,55.19,C-
5534 = 5759,313000003,31,513,55.19,C-
5534 = 5759,313000167,31,513,55.19,C-
5534 = 5759,313000465,31,513,55.19,C-
5534 = 5759,313000095,31,513,55.19,C-
5534 = 5759,313000287,31,513,55.19,C-
5534 = 5759,313000775,31,513,55.19,C-
5534 = 5759,313000776,31,513,55.19,C-
5534 = 5759,313000816,31,513,55.19,C-
5534 = 5759,313000817,31,513,55.19,C-
5534 = 5759,313000379,31,513,55.19,C-
5534 = 5759,313000392,31,513,55.19,C-
5534 = 5759,313000389,31,513,55.19,C-
5534 = 5759,313000299,31,513,55.19,C-
5534 = 5759,313001338,31,513,55.19,C-
5534 = 5759,313001270,31,513,55.19,C-
5534 = 5759,313000259,31,513,55.19,C-
5534 = 5759,313000237,31,513,55.19,C-
5534 = 5759,313000246,31,513,55.19,C-
5534 = 5759,313001128,31,513,55.19,C-
5534 = 5759,313001163,31,513,55.19,C-
5534 = 5759,313001178,31,513,55.19,C-
5534 = 5759,313001181,31,513,55.19,C-
5534 = 5759,313000589,31,513,55.19,C-
5534 = 5759,313000115,31,513,55.19,C-
5534 = 5759,313000627,31,513,55.19,C-
5534 = 5759,313000105,31,513,55.19,C-
5534 = 5759,313000537,31,513,55.19,C-
5534 = 5759,313000891,31,513,55.19,C-
5534 = 5759,312401288,31,513,55.19,C-
5534 = 5759,312401319,31,513,55.19,C-
5534 = 5759,312401187,31,513,55.19,C-
5534 = 5759,312401411,31,513,55.19,C-
5534 = 5759,312401358,31,513,55.19,C-
5534 = 5759,312401336,31,513,55.19,C-
5534 = 5759,312402377,31,513,55.19,C-
5534 = 5759,312400383,31,513,55.19,C-
5534 = 5759,312400401,31,513,55.19,C-
5534 = 5759,312400184,31,513,55.19,C-
5534 = 5759,312400274,31,513,55.19,C-
5534 = 5759,312400321,31,513,55.19,C-
5534 = 5759,312400177,31,513,55.19,C-
5534 = 5759,312400460,31,513,55.19,C-
5534 = 5759,312400562,31,513,55.19,C-
5534 = 5759,312401661,31,513,55.19,C-
5534 = 5759,312401641,31,513,55.19,C-
5534 = 5759,312401475,31,513,55.19,C-
5534 = 5759,312401460,31,513,55.19,C-
5534 = 5759,312401504,31,513,55.19,C-
5534 = 5759,312402109,31,513,55.19,C-
5534 = 5759,312401712,31,513,55.19,C-
5534 = 5759,312401896,31,513,55.19,C-
5534 = 5759,312401880,31,513,55.19,C-
5534 = 5759,312401871,31,513,55.19,C-
5534 = 5759,312401815,31,513,55.19,C-
5534 = 5759,312401959,31,513,55.19,C-
5534 = 5759,312401977,31,513,55.19,C-
5534 = 5759,312401134,31,513,55.19,C-
5534 = 5759,312401135,31,513,55.19,C-
5534 = 5759,312400919,31,513,55.19,C-
5534 = 5759,312400973,31,513,55.19,C-
5534 = 5759,312400719,31,513,55.19,C-
5534 = 5759,312400830,31,513,55.19,C-
5534 = 5759,312400844,31,513,55.19,C-
5534 = 5759,312400759,31,513,55.19,C-
5534 = 5759,312400600,31,513,55.19,C-
5534 = 5759,312402309,31,513,55.19,C-
5534 = 5759,313102274,31,513,55.19,C-
5534 = 5759,313102348,31,513,55.19,C-
5534 = 5759,313100478,31,513,55.19,C-
5534 = 5759,313100489,31,513,55.19,C-
5534 = 5759,313100541,31,513,55.19,C-
5534 = 5759,313100571,31,513,55.19,C-
5534 = 5759,313100636,31,513,55.19,C-
5534 = 5759,313101036,31,513,55.19,C-
5534 = 5759,313103112,31,513,55.19,C-
5534 = 5759,313102672,31,513,55.19,C-
5534 = 5759,313101376,31,513,55.19,C-
5534 = 5759,313102794,31,513,55.19,C-
5534 = 5759,313103201,31,513,55.19,C-
5534 = 5759,313101490,31,513,55.19,C-
5534 = 5759,313103442,31,513,55.19,C-
5534 = 5759,313101707,31,513,55.19,C-
5534 = 5759,313101146,31,513,55.19,C-
5534 = 5759,313103473,31,513,55.19,C-
5534 = 5759,313104215,31,513,55.19,C-
5534 = 5759,313104282,31,513,55.19,C-
5534 = 5759,313104031,31,513,55.19,C-
5534 = 5759,313103952,31,513,55.19,C-
5534 = 5759,313104788,31,513,55.19,C-
5534 = 5759,313100728,31,513,55.19,C-
5534 = 5759,313100209,31,513,55.19,C-
5534 = 5759,313105071,31,513,55.19,C-
5534 = 5759,313100013,31,513,55.19,C-
5534 = 5759,313100911,31,513,55.19,C-
5534 = 5759,313101353,31,513,55.19,C-
5534 = 5759,312501656,31,513,55.19,C-
5534 = 5759,312501884,31,513,55.19,C-
5534 = 5759,312501844,31,513,55.19,C-
5534 = 5759,312501796,31,513,55.19,C-
5534 = 5759,312501692,31,513,55.19,C-
5534 = 5759,312501694,31,513,55.19,C-
5534 = 5759,312501695,31,513,55.19,C-
5534 = 5759,312502232,31,513,55.19,C-
5534 = 5759,312502017,31,513,55.19,C-
5534 = 5759,312501951,31,513,55.19,C-
5534 = 5759,312500171,31,513,55.19,C-
5534 = 5759,312503057,31,513,55.19,C-
5534 = 5759,312503026,31,513,55.19,C-
5534 = 5759,312503004,31,513,55.19,C-
5534 = 5759,312503100,31,513,55.19,C-
5534 = 5759,312503113,31,513,55.19,C-
5534 = 5759,312502721,31,513,55.19,C-
5534 = 5759,312502743,31,513,55.19,C-
5534 = 5759,312502734,31,513,55.19,C-
5534 = 5759,312500667,31,513,55.19,C-
5534 = 5759,312500735,31,513,55.19,C-
5534 = 5759,312500715,31,513,55.19,C-
5534 = 5759,312500807,31,513,55.19,C-
5534 = 5759,312500805,31,513,55.19,C-
5534 = 5759,312500781,31,513,55.19,C-
5534 = 5759,312501036,31,513,55.19,C-
5534 = 5759,312503639,31,513,55.19,C-
5534 = 5759,312503650,31,513,55.19,C-
5534 = 5759,312502557,31,513,55.19,C-
5534 = 5759,312503316,31,513,55.19,C-
5534 = 5759,312503440,31,513,55.19,C-
5534 = 5759,312503475,31,513,55.19,C-
5534 = 5759,312503692,31,513,55.19,C-
5534 = 5759,312802323,31,513,55.19,C-
5534 = 5759,312502375,31,513,55.19,C-
5534 = 5759,312500643,31,513,55.19,C-
5534 = 5759,312502304,31,513,55.19,C-
5534 = 5759,312500344,31,513,55.19,C-
5534 = 5759,312500195,31,513,55.19,C-
5534 = 5759,312501051,31,513,55.19,C-
5534 = 5759,312501090,31,513,55.19,C-
5534 = 5759,312501284,31,513,55.19,C-
5534 = 5759,312501182,31,513,55.19,C-
5534 = 5759,312501202,31,513,55.19,C-
5760 = 6020,312501261,30,507,52.78,C-
5760 = 6020,312500011,30,507,52.78,C-
5760 = 6020,312501126,30,507,52.78,C-
5760 = 6020,312501152,30,507,52.78,C-
5760 = 6020,312501063,30,507,52.78,C-
5760 = 6020,312501078,30,507,52.78,C-
5760 = 6020,312500238,30,507,52.78,C-
5760 = 6020,312500051,30,507,52.78,C-
5760 = 6020,312500343,30,507,52.78,C-
5760 = 6020,312500279,30,507,52.78,C-
5760 = 6020,312503515,30,507,52.78,C-
5760 = 6020,312500644,30,507,52.78,C-
5760 = 6020,312500631,30,507,52.78,C-
5760 = 6020,312500649,30,507,52.78,C-
5760 = 6020,312503729,30,507,52.78,C-
5760 = 6020,312503291,30,507,52.78,C-
5760 = 6020,312503268,30,507,52.78,C-
5760 = 6020,312502553,30,507,52.78,C-
5760 = 6020,312502608,30,507,52.78,C-
5760 = 6020,312502527,30,507,52.78,C-
5760 = 6020,312502505,30,507,52.78,C-
5760 = 6020,312502515,30,507,52.78,C-
5760 = 6020,312502437,30,507,52.78,C-
5760 = 6020,312503667,30,507,52.78,C-
5760 = 6020,312503822,30,507,52.78,C-
5760 = 6020,312502683,30,507,52.78,C-
5760 = 6020,312502649,30,507,52.78,C-
5760 = 6020,312503628,30,507,52.78,C-
5760 = 6020,312503622,30,507,52.78,C-
5760 = 6020,312503614,30,507,52.78,C-
5760 = 6020,312501003,30,507,52.78,C-
5760 = 6020,312500776,30,507,52.78,C-
5760 = 6020,312500790,30,507,52.78,C-
5760 = 6020,312500811,30,507,52.78,C-
5760 = 6020,312500812,30,507,52.78,C-
5760 = 6020,312500797,30,507,52.78,C-
5760 = 6020,312500719,30,507,52.78,C-
5760 = 6020,312500723,30,507,52.78,C-
5760 = 6020,312500685,30,507,52.78,C-
5760 = 6020,312500697,30,507,52.78,C-
5760 = 6020,312500136,30,507,52.78,C-
5760 = 6020,312500084,30,507,52.78,C-
5760 = 6020,312500115,30,507,52.78,C-
5760 = 6020,312501296,30,507,52.78,C-
5760 = 6020,312501321,30,507,52.78,C-
5760 = 6020,312501333,30,507,52.78,C-
5760 = 6020,312503093,30,507,52.78,C-
5760 = 6020,312502804,30,507,52.78,C-
5760 = 6020,312502833,30,507,52.78,C-
5760 = 6020,312501956,30,507,52.78,C-
5760 = 6020,312500379,30,507,52.78,C-
5760 = 6020,312501993,30,507,52.78,C-
5760 = 6020,312502270,30,507,52.78,C-
5760 = 6020,312502171,30,507,52.78,C-
5760 = 6020,312502184,30,507,52.78,C-
5760 = 6020,312502185,30,507,52.78,C-
5760 = 6020,312501768,30,507,52.78,C-
5760 = 6020,312501836,30,507,52.78,C-
5760 = 6020,312501822,30,507,52.78,C-
5760 = 6020,312501874,30,507,52.78,C-
5760 = 6020,312501673,30,507,52.78,C-
5760 = 6020,312501610,30,507,52.78,C-
5760 = 6020,312501530,30,507,52.78,C-
5760 = 6020,312501561,30,507,52.78,C-
5760 = 6020,313101362,30,507,52.78,C-
5760 = 6020,313101344,30,507,52.78,C-
5760 = 6020,313100951,30,507,52.78,C-
5760 = 6020,313101016,30,507,52.78,C-
5760 = 6020,313101308,30,507,52.78,C-
5760 = 6020,313100768,30,507,52.78,C-
5760 = 6020,313104484,30,507,52.78,C-
5760 = 6020,313103597,30,507,52.78,C-
5760 = 6020,313103273,30,507,52.78,C-
5760 = 6020,313103329,30,507,52.78,C-
5760 = 6020,313101743,30,507,52.78,C-
5760 = 6020,313101756,30,507,52.78,C-
5760 = 6020,313101586,30,507,52.78,C-
5760 = 6020,313101452,30,507,52.78,C-
5760 = 6020,313102769,30,507,52.78,C-
5760 = 6020,313102846,30,507,52.78,C-
5760 = 6020,313102886,30,507,52.78,C-
5760 = 6020,313102972,30,507,52.78,C-
5760 = 6020,313102702,30,507,52.78,C-
5760 = 6020,313102212,30,507,52.78,C-
5760 = 6020,313102021,30,507,52.78,C-
5760 = 6020,313102662,30,507,52.78,C-
5760 = 6020,313100290,30,507,52.78,C-
5760 = 6020,313102676,30,507,52.78,C-
5760 = 6020,313102370,30,507,52.78,C-
5760 = 6020,312400630,30,507,52.78,C-
5760 = 6020,312402267,30,507,52.78,C-
5760 = 6020,312400799,30,507,52.78,C-
5760 = 6020,312400712,30,507,52.78,C-
5760 = 6020,312400704,30,507,52.78,C-
5760 = 6020,312400669,30,507,52.78,C-
5760 = 6020,312400932,30,507,52.78,C-
5760 = 6020,312401970,30,507,52.78,C-
5760 = 6020,312401833,30,507,52.78,C-
5760 = 6020,312401836,30,507,52.78,C-
5760 = 6020,312401883,30,507,52.78,C-
5760 = 6020,312401891,30,507,52.78,C-
5760 = 6020,312401722,30,507,52.78,C-
5760 = 6020,312401690,30,507,52.78,C-
5760 = 6020,312400121,30,507,52.78,C-
5760 = 6020,312400074,30,507,52.78,C-
5760 = 6020,312401527,30,507,52.78,C-
5760 = 6020,312401646,30,507,52.78,C-
5760 = 6020,312401657,30,507,52.78,C-
5760 = 6020,312401627,30,507,52.78,C-
5760 = 6020,312401619,30,507,52.78,C-
5760 = 6020,312400554,30,507,52.78,C-
5760 = 6020,312400581,30,507,52.78,C-
5760 = 6020,312400521,30,507,52.78,C-
5760 = 6020,312400516,30,507,52.78,C-
5760 = 6020,312400482,30,507,52.78,C-
5760 = 6020,312400451,30,507,52.78,C-
5760 = 6020,312400508,30,507,52.78,C-
5760 = 6020,312400512,30,507,52.78,C-
5760 = 6020,312400137,30,507,52.78,C-
5760 = 6020,312400051,30,507,52.78,C-
5760 = 6020,312400317,30,507,52.78,C-
5760 = 6020,312400295,30,507,52.78,C-
5760 = 6020,312400288,30,507,52.78,C-
5760 = 6020,312400290,30,507,52.78,C-
5760 = 6020,312400242,30,507,52.78,C-
5760 = 6020,312400381,30,507,52.78,C-
5760 = 6020,312401322,30,507,52.78,C-
5760 = 6020,312401248,30,507,52.78,C-
5760 = 6020,313000898,30,507,52.78,C-
5760 = 6020,313000882,30,507,52.78,C-
5760 = 6020,313000931,30,507,52.78,C-
5760 = 6020,313000846,30,507,52.78,C-
5760 = 6020,313000474,30,507,52.78,C-
5760 = 6020,313000497,30,507,52.78,C-
5760 = 6020,313000564,30,507,52.78,C-
5760 = 6020,313000977,30,507,52.78,C-
5760 = 6020,313000951,30,507,52.78,C-
5760 = 6020,313000958,30,507,52.78,C-
5760 = 6020,313001133,30,507,52.78,C-
5760 = 6020,313001188,30,507,52.78,C-
5760 = 6020,313001240,30,507,52.78,C-
5760 = 6020,313000712,30,507,52.78,C-
5760 = 6020,313000690,30,507,52.78,C-
5760 = 6020,313000244,30,507,52.78,C-
5760 = 6020,313000218,30,507,52.78,C-
5760 = 6020,313000220,30,507,52.78,C-
5760 = 6020,313000291,30,507,52.78,C-
5760 = 6020,313000358,30,507,52.78,C-
5760 = 6020,313000797,30,507,52.78,C-
5760 = 6020,313001095,30,507,52.78,C-
5760 = 6020,313001100,30,507,52.78,C-
5760 = 6020,313001108,30,507,52.78,C-
5760 = 6020,313000082,30,507,52.78,C-
5760 = 6020,313000197,30,507,52.78,C-
5760 = 6020,313000168,30,507,52.78,C-
5760 = 6020,313000441,30,507,52.78,C-
5760 = 6020,312600182,30,507,52.78,C-
5760 = 6020,312600169,30,507,52.78,C-
5760 = 6020,312600253,30,507,52.78,C-
5760 = 6020,312600262,30,507,52.78,C-
5760 = 6020,312900383,30,507,52.78,C-
5760 = 6020,312901118,30,507,52.78,C-
5760 = 6020,312901067,30,507,52.78,C-
5760 = 6020,312900934,30,507,52.78,C-
5760 = 6020,312900887,30,507,52.78,C-
5760 = 6020,312900036,30,507,52.78,C-
5760 = 6020,312900447,30,507,52.78,C-
5760 = 6020,312900405,30,507,52.78,C-
5760 = 6020,312900409,30,507,52.78,C-
5760 = 6020,312900413,30,507,52.78,C-
5760 = 6020,312900524,30,507,52.78,C-
5760 = 6020,312900706,30,507,52.78,C-
5760 = 6020,312901466,30,507,52.78,C-
5760 = 6020,312901451,30,507,52.78,C-
5760 = 6020,312901432,30,507,52.78,C-
5760 = 6020,312900826,30,507,52.78,C-
5760 = 6020,312900794,30,507,52.78,C-
5760 = 6020,312901217,30,507,52.78,C-
5760 = 6020,312901308,30,507,52.78,C-
5760 = 6020,312900580,30,507,52.78,C-
5760 = 6020,312901417,30,507,52.78,C-
5760 = 6020,312901390,30,507,52.78,C-
5760 = 6020,312800431,30,507,52.78,C-
5760 = 6020,312800360,30,507,52.78,C-
5760 = 6020,312800361,30,507,52.78,C-
5760 = 6020,312800922,30,507,52.78,C-
5760 = 6020,312801004,30,507,52.78,C-
5760 = 6020,312801046,30,507,52.78,C-
5760 = 6020,312800800,30,507,52.78,C-
5760 = 6020,312800812,30,507,52.78,C-
5760 = 6020,312802405,30,507,52.78,C-
5760 = 6020,312800802,30,507,52.78,C-
5760 = 6020,312802268,30,507,52.78,C-
5760 = 6020,312800455,30,507,52.78,C-
5760 = 6020,312800561,30,507,52.78,C-
5760 = 6020,312800605,30,507,52.78,C-
5760 = 6020,312800546,30,507,52.78,C-
5760 = 6020,312800717,30,507,52.78,C-
5760 = 6020,312801795,30,507,52.78,C-
5760 = 6020,312801766,30,507,52.78,C-
5760 = 6020,312800630,30,507,52.78,C-
5760 = 6020,312800633,30,507,52.78,C-
5760 = 6020,312801561,30,507,52.78,C-
5760 = 6020,312801630,30,507,52.78,C-
5760 = 6020,312802210,30,507,52.78,C-
5760 = 6020,312802169,30,507,52.78,C-
5760 = 6020,312802183,30,507,52.78,C-
5760 = 6020,312802218,30,507,52.78,C-
5760 = 6020,312801072,30,507,52.78,C-
5760 = 6020,312801114,30,507,52.78,C-
5760 = 6020,312801106,30,507,52.78,C-
5760 = 6020,312801927,30,507,52.78,C-
5760 = 6020,312801939,30,507,52.78,C-
5760 = 6020,312801149,30,507,52.78,C-
5760 = 6020,312802069,30,507,52.78,C-
5760 = 6020,312802010,30,507,52.78,C-
5760 = 6020,312801357,30,507,52.78,C-
5760 = 6020,312801430,30,507,52.78,C-
5760 = 6020,312801393,30,507,52.78,C-
5760 = 6020,312801236,30,507,52.78,C-
5760 = 6020,312800091,30,507,52.78,C-
5760 = 6020,312700424,30,507,52.78,C-
5760 = 6020,312700371,30,507,52.78,C-
5760 = 6020,312700498,30,507,52.78,C-
5760 = 6020,312700011,30,507,52.78,C-
5760 = 6020,312700013,30,507,52.78,C-
5760 = 6020,312700689,30,507,52.78,C-
5760 = 6020,312701499,30,507,52.78,C-
5760 = 6020,312700736,30,507,52.78,C-
5760 = 6020,312700769,30,507,52.78,C-
5760 = 6020,312700792,30,507,52.78,C-
5760 = 6020,312700793,30,507,52.78,C-
5760 = 6020,312701385,30,507,52.78,C-
5760 = 6020,312700660,30,507,52.78,C-
5760 = 6020,312700683,30,507,52.78,C-
5760 = 6020,312700826,30,507,52.78,C-
5760 = 6020,312700863,30,507,52.78,C-
5760 = 6020,312700085,30,507,52.78,C-
5760 = 6020,312700086,30,507,52.78,C-
5760 = 6020,312700972,30,507,52.78,C-
5760 = 6020,312701058,30,507,52.78,C-
5760 = 6020,312701038,30,507,52.78,C-
5760 = 6020,312701110,30,507,52.78,C-
5760 = 6020,312701142,30,507,52.78,C-
5760 = 6020,312700305,30,507,52.78,C-
5760 = 6020,312700294,30,507,52.78,C-
5760 = 6020,312700317,30,507,52.78,C-
5760 = 6020,312702029,30,507,52.78,C-
5760 = 6020,312701702,30,507,52.78,C-
5760 = 6020,312701726,30,507,52.78,C-
5760 = 6020,312701755,30,507,52.78,C-
5760 = 6020,312700211,30,507,52.78,C-
5760 = 6020,312701259,30,507,52.78,C-
5760 = 6020,312701675,30,507,52.78,C-
5760 = 6020,312701640,30,507,52.78,C-
5760 = 6020,312701230,30,507,52.78,C-
5760 = 6020,312701235,30,507,52.78,C-
5760 = 6020,312701825,30,507,52.78,C-
5760 = 6020,312701788,30,507,52.78,C-
5760 = 6020,312701544,30,507,52.78,C-
5760 = 6020,312701513,30,507,52.78,C-
6021 = 6296,312701863,29,500,50.18,C-
6021 = 6296,312701849,29,500,50.18,C-
6021 = 6296,312701192,29,500,50.18,C-
6021 = 6296,312701567,29,500,50.18,C-
6021 = 6296,312701574,29,500,50.18,C-
6021 = 6296,312701250,29,500,50.18,C-
6021 = 6296,312701697,29,500,50.18,C-
6021 = 6296,312701679,29,500,50.18,C-
6021 = 6296,312700200,29,500,50.18,C-
6021 = 6296,312701712,29,500,50.18,C-
6021 = 6296,312701379,29,500,50.18,C-
6021 = 6296,312700273,29,500,50.18,C-
6021 = 6296,312700225,29,500,50.18,C-
6021 = 6296,312700238,29,500,50.18,C-
6021 = 6296,312700254,29,500,50.18,C-
6021 = 6296,312701130,29,500,50.18,C-
6021 = 6296,312701157,29,500,50.18,C-
6021 = 6296,312701103,29,500,50.18,C-
6021 = 6296,312701088,29,500,50.18,C-
6021 = 6296,312701080,29,500,50.18,C-
6021 = 6296,312700968,29,500,50.18,C-
6021 = 6296,312700075,29,500,50.18,C-
6021 = 6296,312700846,29,500,50.18,C-
6021 = 6296,312700049,29,500,50.18,C-
6021 = 6296,312700672,29,500,50.18,C-
6021 = 6296,312701384,29,500,50.18,C-
6021 = 6296,312701418,29,500,50.18,C-
6021 = 6296,312700562,29,500,50.18,C-
6021 = 6296,312700597,29,500,50.18,C-
6021 = 6296,312700798,29,500,50.18,C-
6021 = 6296,312700791,29,500,50.18,C-
6021 = 6296,312700733,29,500,50.18,C-
6021 = 6296,312700745,29,500,50.18,C-
6021 = 6296,312701478,29,500,50.18,C-
6021 = 6296,312700531,29,500,50.18,C-
6021 = 6296,312700510,29,500,50.18,C-
6021 = 6296,312702091,29,500,50.18,C-
6021 = 6296,312700406,29,500,50.18,C-
6021 = 6296,312700340,29,500,50.18,C-
6021 = 6296,312800072,29,500,50.18,C-
6021 = 6296,312800083,29,500,50.18,C-
6021 = 6296,312801479,29,500,50.18,C-
6021 = 6296,312800268,29,500,50.18,C-
6021 = 6296,312801544,29,500,50.18,C-
6021 = 6296,312801244,29,500,50.18,C-
6021 = 6296,312801315,29,500,50.18,C-
6021 = 6296,312801312,29,500,50.18,C-
6021 = 6296,312801313,29,500,50.18,C-
6021 = 6296,312801422,29,500,50.18,C-
6021 = 6296,312801449,29,500,50.18,C-
6021 = 6296,312801450,29,500,50.18,C-
6021 = 6296,312801384,29,500,50.18,C-
6021 = 6296,312801127,29,500,50.18,C-
